Station,AirQuality,Longitude,Latitude,NO2 Hour,NO2 Quality,NO2 Value,Month,day
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,72,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,61,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,58,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,63,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,60,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,0,Good,4,3,11
Barcelona - Sants,Good,2.1331,41.3788,0,Good,58,3,11
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,70,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,54,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,54,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,55,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,41,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,56,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,0,Good,11,3,11
Barcelona - Sants,Good,2.1331,41.3788,1,Good,51,3,11
Barcelona - Eixample,Good,2.1538,41.3853,1,Good,63,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,1,Good,52,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,1,Good,48,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,1,Good,48,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,1,Good,34,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,1,Good,46,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,1,Good,12,3,11
Barcelona - Sants,Good,2.1331,41.3788,2,Good,47,3,11
Barcelona - Eixample,Good,2.1538,41.3853,2,Good,57,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,2,Good,45,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,2,Good,46,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,2,Good,44,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,2,Good,25,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,2,Good,41,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,2,Good,17,3,11
Barcelona - Sants,Good,2.1331,41.3788,3,Good,25,3,11
Barcelona - Eixample,Good,2.1538,41.3853,3,Good,39,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,3,Good,31,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,3,Good,47,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,3,Good,31,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,3,Good,11,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,3,Good,39,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,3,Good,6,3,11
Barcelona - Sants,Good,2.1331,41.3788,4,Good,14,3,11
Barcelona - Eixample,Good,2.1538,41.3853,4,Good,32,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,4,Good,19,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,4,Good,27,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,4,Good,9,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,4,Good,4,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,4,Good,32,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,4,Good,4,3,11
Barcelona - Sants,Good,2.1331,41.3788,5,Good,13,3,11
Barcelona - Eixample,Good,2.1538,41.3853,5,Good,24,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,5,Good,19,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,5,Good,23,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,5,Good,23,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,5,Good,4,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,5,Good,18,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,5,Good,3,3,11
Barcelona - Sants,Good,2.1331,41.3788,6,Good,9,3,11
Barcelona - Eixample,Good,2.1538,41.3853,6,Good,18,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,6,Good,14,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,6,Good,21,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,6,Good,21,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,6,Good,3,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,6,Good,15,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,6,Good,3,3,11
Barcelona - Sants,Good,2.1331,41.3788,7,Good,14,3,11
Barcelona - Eixample,Good,2.1538,41.3853,7,Good,19,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,7,Good,18,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,7,Good,22,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,7,Good,21,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,7,Good,3,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,7,Good,12,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,7,Good,3,3,11
Barcelona - Sants,Good,2.1331,41.3788,8,Good,16,3,11
Barcelona - Eixample,Good,2.1538,41.3853,8,Good,30,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,8,Good,25,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,8,Good,32,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,8,Good,16,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,8,Good,4,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,8,Good,18,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,8,Good,2,3,11
Barcelona - Sants,Good,2.1331,41.3788,9,Good,20,3,11
Barcelona - Eixample,Good,2.1538,41.3853,9,Good,34,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,27,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,9,Good,34,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,9,Good,13,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,9,Good,5,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,9,Good,25,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,9,Good,2,3,11
Barcelona - Sants,Good,2.1331,41.3788,10,Good,16,3,11
Barcelona - Eixample,Good,2.1538,41.3853,10,Good,32,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,10,Good,34,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,10,Good,24,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,10,Good,10,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,10,Good,5,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,10,Good,21,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,10,Good,1,3,11
Barcelona - Sants,Good,2.1331,41.3788,11,Good,16,3,11
Barcelona - Eixample,Good,2.1538,41.3853,11,Good,33,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,11,Good,28,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,11,Good,19,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,11,Good,10,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,11,Good,3,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,11,Good,16,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,11,Good,2,3,11
Barcelona - Sants,Good,2.1331,41.3788,12,Good,15,3,11
Barcelona - Eixample,Good,2.1538,41.3853,12,Good,26,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,12,Good,21,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,12,Good,18,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,12,Good,11,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,12,Good,4,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,12,Good,18,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,12,Good,3,3,11
Barcelona - Sants,Good,2.1331,41.3788,13,Good,16,3,11
Barcelona - Eixample,Good,2.1538,41.3853,13,Good,33,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,13,Good,21,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,13,Good,14,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,13,Good,9,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,13,Good,4,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,13,Good,17,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,13,Good,5,3,11
Barcelona - Sants,Good,2.1331,41.3788,14,Good,15,3,11
Barcelona - Eixample,Good,2.1538,41.3853,14,Good,38,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,14,Good,26,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,14,Good,19,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,14,Good,8,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,14,Good,5,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,14,Good,19,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,14,Good,5,3,11
Barcelona - Sants,Good,2.1331,41.3788,15,Good,23,3,11
Barcelona - Eixample,Good,2.1538,41.3853,15,Good,69,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,15,Good,52,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,15,Good,20,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,15,Good,11,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,15,Good,6,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,15,Good,24,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,15,Good,5,3,11
Barcelona - Sants,Good,2.1331,41.3788,16,Good,32,3,11
Barcelona - Eixample,Good,2.1538,41.3853,16,Good,59,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,16,Good,56,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,16,Good,42,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,16,Good,24,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,16,Good,11,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,16,Good,33,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,15,Good,5,3,11
Barcelona - Sants,Good,2.1331,41.3788,17,Good,23,3,11
Barcelona - Eixample,Good,2.1538,41.3853,17,Good,47,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,17,Good,36,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,17,Good,51,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,17,Good,32,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,17,Good,21,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,17,Good,53,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,17,Good,8,3,11
Barcelona - Sants,Good,2.1331,41.3788,18,Good,32,3,11
Barcelona - Eixample,Good,2.1538,41.3853,18,Good,53,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,18,Good,58,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,18,Good,55,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,18,Good,54,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,18,Good,47,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,18,Good,66,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,18,Good,14,3,11
Barcelona - Sants,Good,2.1331,41.3788,19,Good,55,3,11
Barcelona - Eixample,Good,2.1538,41.3853,19,Good,65,3,11
Barcelona - Gràcia,Good,2.1534,41.3987,18,Good,58,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,19,Good,68,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,19,Good,49,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,19,Good,43,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,19,Good,70,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,19,Good,12,3,11
Barcelona - Sants,Good,2.1331,41.3788,20,Good,39,3,11
Barcelona - Eixample,Good,2.1538,41.3853,20,Good,49,3,11
Barcelona - Gràcia,--,2.1534,41.3987,19,--,,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,20,Good,64,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,20,Good,27,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,20,Good,15,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,20,Good,63,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,20,Good,8,3,11
Barcelona - Sants,Good,2.1331,41.3788,21,Good,36,3,11
Barcelona - Eixample,Good,2.1538,41.3853,21,Good,54,3,11
Barcelona - Gràcia,--,2.1534,41.3987,20,--,,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,21,Good,47,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,21,Good,26,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,21,Good,11,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,21,Good,61,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,21,Good,11,3,11
Barcelona - Sants,Good,2.1331,41.3788,22,Good,40,3,11
Barcelona - Eixample,Good,2.1538,41.3853,22,Good,62,3,11
Barcelona - Gràcia,--,2.1534,41.3987,20,--,,3,11
Barcelona - Ciutadella,Good,2.1874,41.3864,22,Good,48,3,11
Barcelona - Vall Hebron,Good,2.148,41.4261,,,,3,11
Barcelona - Palau Reial,Good,2.1151,41.3875,,,,3,11
Barcelona - Poblenou,Good,2.2045,41.4039,,,,3,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,,,,3,11
Barcelona - Sants,Good,2.1331,41.3788,0,Good,31,4,11
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,41,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,58,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,48,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,26,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,22,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,40,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,23,Good,4,4,11
Barcelona - Sants,Good,2.1331,41.3788,0,Good,20,4,11
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,58,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,53,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,46,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,16,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,20,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,48,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,0,Good,2,4,11
Barcelona - Sants,Good,2.1331,41.3788,1,Good,17,4,11
Barcelona - Eixample,Good,2.1538,41.3853,1,Good,45,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,1,Good,44,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,1,Good,53,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,1,Good,11,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,1,Good,6,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,1,Good,28,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,1,Good,2,4,11
Barcelona - Sants,Good,2.1331,41.3788,2,Good,17,4,11
Barcelona - Eixample,Good,2.1538,41.3853,2,Good,33,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,2,Good,59,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,2,Good,54,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,2,Good,12,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,2,Good,8,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,2,Good,20,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,2,Good,2,4,11
Barcelona - Sants,Good,2.1331,41.3788,3,Good,13,4,11
Barcelona - Eixample,Good,2.1538,41.3853,3,Good,42,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,3,Good,55,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,3,Good,52,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,3,Good,15,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,3,Good,16,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,3,Good,26,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,3,Good,1,4,11
Barcelona - Sants,Good,2.1331,41.3788,4,Good,26,4,11
Barcelona - Eixample,Good,2.1538,41.3853,4,Good,50,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,4,Good,49,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,4,Good,56,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,4,Good,7,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,4,Good,28,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,4,Good,21,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,4,Good,1,4,11
Barcelona - Sants,Good,2.1331,41.3788,5,Good,21,4,11
Barcelona - Eixample,Good,2.1538,41.3853,5,Good,46,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,5,Good,40,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,5,Good,51,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,5,Good,8,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,5,Good,32,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,5,Good,18,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,5,Good,1,4,11
Barcelona - Sants,Good,2.1331,41.3788,6,Good,10,4,11
Barcelona - Eixample,Good,2.1538,41.3853,6,Good,19,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,6,Good,35,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,6,Good,46,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,6,Good,8,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,6,Good,10,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,6,Good,14,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,6,Good,2,4,11
Barcelona - Sants,Good,2.1331,41.3788,7,Good,10,4,11
Barcelona - Eixample,Good,2.1538,41.3853,7,Good,19,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,7,Good,16,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,7,Good,44,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,7,Good,9,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,7,Good,3,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,7,Good,12,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,7,Good,3,4,11
Barcelona - Sants,Good,2.1331,41.3788,8,Good,14,4,11
Barcelona - Eixample,Good,2.1538,41.3853,8,Good,38,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,8,Good,17,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,8,Good,47,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,8,Good,8,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,8,Good,12,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,8,Good,15,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,8,Good,1,4,11
Barcelona - Sants,Good,2.1331,41.3788,9,Good,15,4,11
Barcelona - Eixample,Good,2.1538,41.3853,9,Good,35,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,33,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,9,Good,42,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,9,Good,8,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,9,Good,9,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,9,Good,25,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,9,Good,1,4,11
Barcelona - Sants,Good,2.1331,41.3788,10,Good,18,4,11
Barcelona - Eixample,Good,2.1538,41.3853,9,Good,35,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,10,Good,51,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,10,Good,35,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,10,Good,12,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,10,Good,16,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,10,Good,29,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,10,Good,1,4,11
Barcelona - Sants,Good,2.1331,41.3788,11,Good,18,4,11
Barcelona - Eixample,Good,2.1538,41.3853,10,--,,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,11,Good,47,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,11,Good,39,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,11,Good,11,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,11,Good,18,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,11,Good,27,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,11,Good,1,4,11
Barcelona - Sants,Good,2.1331,41.3788,12,Good,26,4,11
Barcelona - Eixample,Good,2.1538,41.3853,11,--,,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,12,Good,42,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,12,Good,39,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,12,Good,17,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,12,Good,18,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,12,Good,31,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,12,Good,2,4,11
Barcelona - Sants,Good,2.1331,41.3788,13,Good,22,4,11
Barcelona - Eixample,Good,2.1538,41.3853,12,--,,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,13,Good,27,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,13,Good,32,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,13,Good,11,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,13,Good,5,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,13,Good,31,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,13,Good,2,4,11
Barcelona - Sants,Good,2.1331,41.3788,14,Good,31,4,11
Barcelona - Eixample,Good,2.1538,41.3853,13,--,,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,13,Good,27,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,14,Good,24,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,14,Good,11,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,14,Good,19,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,14,Good,27,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,14,Good,7,4,11
Barcelona - Sants,Good,2.1331,41.3788,15,Good,38,4,11
Barcelona - Eixample,Good,2.1538,41.3853,13,--,,4,11
Barcelona - Gràcia,--,2.1534,41.3987,14,--,,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,15,Good,70,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,15,Good,14,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,15,Good,23,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,15,Good,59,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,15,Good,10,4,11
Barcelona - Sants,Good,2.1331,41.3788,16,Good,18,4,11
Barcelona - Eixample,Good,2.1538,41.3853,16,Good,42,4,11
Barcelona - Gràcia,--,2.1534,41.3987,15,--,,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,16,Good,63,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,16,Good,23,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,16,Good,16,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,16,Good,67,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,16,Good,16,4,11
Barcelona - Sants,Good,2.1331,41.3788,17,Good,21,4,11
Barcelona - Eixample,Good,2.1538,41.3853,17,Good,46,4,11
Barcelona - Gràcia,--,2.1534,41.3987,16,--,,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,17,Good,50,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,17,Good,27,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,17,Good,15,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,17,Good,71,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,17,Good,24,4,11
Barcelona - Sants,Good,2.1331,41.3788,18,Good,34,4,11
Barcelona - Eixample,Good,2.1538,41.3853,18,Good,75,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,18,Good,51,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,18,Good,48,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,18,Good,52,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,18,Good,33,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,18,Good,77,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,18,Good,15,4,11
Barcelona - Sants,Good,2.1331,41.3788,19,Good,37,4,11
Barcelona - Eixample,Good,2.1538,41.3853,19,Good,75,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,19,Good,62,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,19,Good,51,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,19,Good,62,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,19,Good,57,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,19,Good,86,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,19,Good,11,4,11
Barcelona - Sants,Good,2.1331,41.3788,20,Good,58,4,11
Barcelona - Eixample,Moderate,2.1538,41.3853,20,Moderate,99,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,20,Good,74,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,20,Good,53,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,20,Good,82,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,20,Good,73,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,20,Good,71,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,20,Good,4,4,11
Barcelona - Sants,Good,2.1331,41.3788,21,Good,83,4,11
Barcelona - Eixample,Good,2.1538,41.3853,21,Good,89,4,11
Barcelona - Gràcia,Good,2.1534,41.3987,21,Good,53,4,11
Barcelona - Ciutadella,Good,2.1874,41.3864,21,Good,50,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,21,Good,78,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,21,Good,80,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,21,Good,44,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,21,Good,22,4,11
Barcelona - Sants,--,2.1331,41.3788,,,,4,11
Barcelona - Eixample,Good,2.1538,41.3853,,,,4,11
Barcelona - Gràcia,--,2.1534,41.3987,,,,4,11
Barcelona - Ciutadella,--,2.1874,41.3864,,,,4,11
Barcelona - Vall Hebron,Good,2.148,41.4261,,,,4,11
Barcelona - Palau Reial,Good,2.1151,41.3875,,,,4,11
Barcelona - Poblenou,Good,2.2045,41.4039,,,,4,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,22,Good,8,4,11
Barcelona - Sants,Good,2.1331,41.3788,0,Good,79,5,11
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,85,5,11
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,72,5,11
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,55,5,11
